26559;0.117;-0.045;0.979;-4.901;-44.122;1.130;-0.721;1.337;-0.077
26560;0.083;-0.039;0.990;-4.840;-43.634;1.084;-0.148;0.389;-0.023
26561;0.112;-0.038;1.017;-4.611;-43.679;1.634;0.389;-0.936;-0.077
26562;0.102;-0.045;0.967;-4.519;-43.786;0.687;-0.345;0.478;-0.023
26563;0.110;-0.049;1.003;-4.382;-43.771;0.702;-0.811;1.105;-0.023
26564;0.109;-0.062;0.992;-4.687;-43.985;1.344;0.371;-0.542;-0.113
26565;0.086;-0.027;0.989;-4.336;-43.939;1.542;0.335;-0.739;-0.059
26566;0.110;-0.052;0.985;-4.458;-44.107;0.901;-0.721;1.194;-0.113
26567;0.101;-0.059;0.936;-4.397;-44.473;0.977;-0.256;0.639;-0.023
26568;0.114;-0.051;0.918;-4.275;-43.832;1.053;0.568;-0.990;-0.148
26569;0.117;-0.049;0.912;-4.473;-44.290;1.542;-0.041;0.084;0.263
26570;0.108;-0.045;0.951;-4.702;-44.031;1.359;-0.668;1.355;-0.095
26571;0.101;-0.051;0.940;-4.779;-44.122;1.145;0.066;-0.310;-0.023
26572;0.106;-0.048;0.929;-4.458;-44.214;1.710;0.460;-0.847;-0.059
26573;0.102;-0.051;0.963;-4.687;-43.985;1.298;-0.560;0.926;-0.148
26574;0.084;-0.042;0.968;-4.427;-44.092;0.809;-0.453;0.943;-0.041
26575;0.110;-0.055;0.961;-4.809;-44.122;1.206;0.335;-0.829;-0.274
26576;0.119;-0.053;0.960;-4.458;-44.214;0.947;0.013;-0.077;-0.005
26577;0.113;-0.052;0.924;-4.382;-43.832;2.214;-0.703;1.409;0.048
26578;0.118;-0.040;0.926;-4.733;-43.969;1.115;-0.041;0.013;-0.238
26579;0.090;-0.028;0.995;-4.656;-44.275;1.206;0.389;-0.936;0.031
26580;0.096;-0.042;0.980;-4.687;-43.710;1.435;-0.327;0.568;-0.077
26581;0.107;-0.048;0.955;-4.656;-44.244;1.954;-0.578;1.069;-0.256
26582;0.097;-0.063;0.942;-4.718;-43.740;1.374;0.389;-0.739;0.013
26583;0.089;-0.053;0.990;-4.336;-43.863;1.176;0.281;-0.399;-0.005
26584;0.106;-0.049;0.983;-4.458;-44.275;1.130;-0.578;1.194;0.013
26585;0.110;-0.058;0.969;-4.626;-44.214;1.313;-0.256;0.406;-0.041
26586;0.103;-0.051;0.972;-4.611;-44.031;0.992;0.585;-0.990;0.066
26644;0.104;-0.055;0.960;-4.992;-43.878;1.176;0.138;-0.023;-0.041
26645;0.098;-0.045;0.966;-4.641;-43.817;1.557;-0.703;1.033;-0.041
26646;0.096;-0.054;0.998;-4.550;-43.786;1.527;-0.023;0.120;-0.023
26647;0.104;-0.048;0.963;-4.733;-44.153;1.252;0.335;-0.668;0.102
26648;0.108;-0.045;0.935;-4.290;-43.908;1.618;-0.148;0.424;0.013
26649;0.110;-0.047;0.938;-4.458;-44.458;1.603;-0.363;0.890;-0.005
26650;0.108;-0.046;0.938;-4.977;-44.229;1.557;0.227;-0.596;-0.023
26651;0.112;-0.062;0.917;-4.412;-44.076;0.947;0.174;-0.238;-0.005
26652;0.114;-0.044;0.890;-4.916;-44.198;1.603;-0.417;0.979;-0.005
26653;0.113;-0.045;0.936;-4.580;-44.000;1.252;-0.041;0.281;-0.023
26654;0.100;-0.052;0.954;-4.779;-44.046;1.450;0.442;-0.793;0.031
26655;0.099;-0.045;0.986;-4.779;-44.031;1.145;-0.077;0.281;0.031
26656;0.109;-0.063;0.995;-4.382;-44.000;1.267;-0.417;0.979;-0.041
26657;0.108;-0.043;0.982;-4.229;-43.969;1.328;-0.041;-0.310;-0.023
26658;0.096;-0.050;0.969;-4.809;-44.198;1.389;0.263;-0.489;-0.041
26659;0.106;-0.056;0.928;-4.718;-44.061;1.084;-0.453;0.890;0.013
26660;0.111;-0.038;0.958;-4.321;-44.427;1.634;-0.077;0.389;0.013
26661;0.114;-0.061;0.934;-4.519;-44.015;1.649;0.371;-0.685;0.013
26662;0.105;-0.043;0.918;-4.672;-44.153;0.901;0.066;0.120;-0.005
26663;0.112;-0.039;0.950;-4.580;-44.015;1.069;-0.274;0.997;-0.005
26664;0.101;-0.056;0.983;-4.687;-43.908;1.939;0.084;-0.202;-0.023
26665;0.099;-0.056;0.991;-4.534;-44.214;1.863;0.263;-0.560;0.084
26666;0.115;-0.054;0.958;-4.611;-43.863;1.206;-0.238;0.585;-0.005
26667;0.094;-0.055;0.941;-4.947;-44.229;0.962;-0.202;0.550;-0.023
26668;0.104;-0.047;0.974;-4.244;-43.771;1.725;-0.041;-0.453;-0.023
26669;0.101;-0.040;0.975;-4.489;-44.107;1.405;-0.005;-0.077;-0.095
26670;0.114;-0.057;0.958;-4.718;-44.351;0.779;-0.471;1.015;-0.005
26671;0.116;-0.051;0.944;-4.641;-43.649;1.786;-0.077;0.174;-0.023
26672;0.085;-0.026;0.990;-4.687;-43.542;1.649;0.245;-0.632;-0.005
26673;0.098;-0.046;1.014;-4.748;-43.893;0.718;-0.077;0.371;-0.023
26674;0.098;-0.044;0.989;-4.412;-43.786;1.786;-0.310;0.818;-0.023
26675;0.114;-0.042;0.991;-4.504;-44.092;1.771;0.138;-0.399;0.013
26676;0.099;-0.068;0.974;-4.458;-43.725;0.947;0.263;-0.363;0.031
26677;0.085;-0.063;0.997;-4.870;-44.061;0.519;-0.256;0.711;0.031
26678;0.106;-0.032;1.019;-4.321;-44.015;2.214;0.048;0.263;-0.023
26679;0.101;-0.042;0.949;-4.779;-44.168;1.573;0.603;-0.685;-0.041
26680;0.108;-0.052;0.927;-4.351;-44.214;1.328;-0.238;0.263;-0.077
26681;0.109;-0.029;0.912;-4.427;-43.954;1.099;-0.327;0.872;0.013
26682;0.107;-0.046;0.952;-4.748;-44.031;1.802;0.031;-0.256;-0.023
26683;0.104;-0.043;0.950;-4.519;-43.954;1.527;0.210;-0.489;0.031
26684;0.104;-0.041;0.984;-4.412;-44.000;1.252;-0.399;0.764;0.031
26685;0.116;-0.049;0.983;-4.504;-43.725;0.733;-0.184;0.550;0.013
26686;0.101;-0.044;0.982;-4.656;-43.725;1.450;0.192;-0.489;-0.041
26687;0.103;-0.049;1.000;-4.336;-43.878;1.267;-0.077;0.174;-0.023
26688;0.113;-0.047;0.977;-4.977;-44.214;1.985;-0.524;0.943;-0.023
26689;0.103;-0.058;0.955;-4.626;-44.046;0.763;-0.041;0.013;0.031
26690;0.104;-0.048;0.964;-4.519;-44.168;1.420;0.102;-0.578;0.048
26691;0.103;-0.040;0.979;-4.687;-43.817;1.389;-0.238;0.460;-0.095
26692;0.122;-0.042;0.918;-4.580;-43.786;1.344;-0.220;0.764;-0.077
26693;0.117;-0.053;0.960;-4.840;-43.771;0.794;0.120;-0.417;0.031
26694;0.115;-0.052;1.003;-4.504;-43.924;1.832;0.013;-0.148;0.013
26695;0.110;-0.065;0.989;-4.733;-44.519;0.809;-0.310;0.961;-0.005
26696;0.090;-0.047;0.987;-4.275;-43.511;1.374;-0.041;0.192;-0.041
26697;0.102;-0.036;1.014;-4.397;-43.664;1.221;0.174;-0.560;-0.041
26698;0.085;-0.036;0.982;-4.885;-43.786;1.313;-0.131;0.335;-0.005
26699;0.088;-0.062;0.964;-4.412;-44.076;0.763;-0.345;0.818;-0.023
26700;0.100;-0.045;0.954;-4.855;-44.290;1.695;-0.131;-0.310;-0.005
26701;0.094;-0.034;0.970;-4.489;-43.924;1.389;0.102;-0.292;-0.023
26702;0.097;-0.047;0.997;-4.611;-43.954;1.588;-0.256;0.711;0.031
26703;0.083;-0.040;0.987;-4.336;-44.214;0.595;0.031;0.335;0.031
26704;0.095;-0.057;0.945;-4.595;-43.863;1.359;0.174;-0.542;-0.005
26705;0.105;-0.038;0.932;-4.412;-44.198;1.191;-0.166;0.192;-0.005
26706;0.121;-0.053;0.896;-4.687;-44.443;1.710;-0.399;0.764;-0.041
26707;0.112;-0.056;0.910;-4.550;-44.061;1.069;-0.041;-0.077;-0.041
26708;0.105;-0.054;0.941;-4.595;-43.985;1.374;0.102;-0.417;-0.005
26709;0.106;-0.057;0.930;-4.916;-44.290;0.809;-0.238;0.657;-0.041
26710;0.104;-0.045;0.934;-4.534;-43.878;2.153;-0.113;0.621;-0.041
26711;0.100;-0.061;0.972;-4.672;-44.000;1.389;0.031;-0.363;-0.166
26712;0.097;-0.052;0.998;-4.565;-43.908;1.695;-0.166;0.031;-0.005
26713;0.093;-0.049;0.968;-4.519;-43.939;0.824;-0.471;0.908;-0.005
26714;0.098;-0.057;0.936;-4.809;-43.908;1.252;0.013;0.048;0.031
26715;0.103;-0.060;0.916;-4.809;-44.412;0.901;0.102;-0.506;-0.023
26716;0.101;-0.045;1.015;-4.305;-43.924;2.214;-0.077;0.389;-0.041
26717;0.092;-0.044;0.984;-4.855;-44.595;1.786;-0.274;0.335;-0.005
26718;0.095;-0.052;0.942;-4.931;-44.305;0.595;0.048;-0.363;-0.041
26719;0.107;-0.055;0.899;-4.305;-44.137;0.901;-0.005;-0.077;0.031
26720;0.118;-0.046;0.883;-4.641;-44.046;2.763;-0.256;0.729;0.013
26721;0.102;-0.053;0.908;-4.412;-44.015;1.206;0.013;0.210;0.013
26722;0.108;-0.045;0.947;-4.733;-43.863;1.206;0.192;-0.489;-0.023
26723;0.098;-0.042;0.967;-4.580;-44.000;0.840;-0.166;0.138;-0.005
26724;0.115;-0.060;0.921;-4.336;-43.740;1.786;-0.184;0.729;0.031
26725;0.096;-0.043;0.959;-4.473;-43.679;1.679;-0.113;-0.131;-0.005
26726;0.104;-0.038;0.988;-4.565;-44.229;1.267;0.102;-0.327;-0.005
26727;0.091;-0.051;0.958;-4.565;-44.275;0.321;-0.256;0.585;0.031
26728;0.093;-0.062;0.952;-4.260;-44.076;1.939;-0.077;0.460;-0.005
26729;0.112;-0.050;0.952;-4.611;-44.183;1.359;0.048;-0.399;0.013
26730;0.108;-0.050;0.959;-4.702;-44.000;1.313;-0.095;0.031;0.013
26731;0.106;-0.053;0.949;-4.641;-44.198;0.947;-0.202;0.764;0.048
26732;0.099;-0.049;0.961;-4.489;-44.031;1.863;-0.113;-0.310;-0.005
26733;0.110;-0.064;0.940;-4.458;-43.817;1.008;0.138;-0.292;-0.041
26734;0.111;-0.069;0.930;-4.947;-43.939;1.405;-0.113;0.460;0.048
26735;0.103;-0.046;0.952;-4.244;-43.710;1.664;-0.184;0.603;-0.005
26736;0.108;-0.044;0.971;-4.748;-43.802;1.740;0.031;-0.327;-0.041
26737;0.087;-0.040;0.990;-4.702;-44.183;0.595;-0.113;0.048;-0.023
26738;0.086;-0.059;1.010;-4.672;-43.969;1.405;-0.256;0.747;0.013
26739;0.108;-0.054;1.019;-4.763;-44.351;1.863;0.048;0.156;-0.005
26740;0.115;-0.044;0.926;-4.473;-43.939;1.313;-0.077;-0.256;-0.005
26741;0.103;-0.054;0.960;-4.641;-43.786;1.176;-0.292;0.245;-0.023
26742;0.097;-0.048;0.987;-4.473;-43.939;1.603;-0.184;0.657;-0.095
26743;0.096;-0.057;1.002;-4.595;-43.832;1.542;0.013;-0.274;-0.023
26744;0.110;-0.072;0.988;-4.427;-43.588;0.779;0.084;-0.184;0.066
26745;0.090;-0.048;0.993;-4.718;-44.107;0.779;-0.113;0.478;-0.005
26746;0.114;-0.021;0.983;-4.260;-44.122;1.221;0.048;0.210;0.031
26747;0.109;-0.053;0.933;-4.901;-44.214;1.756;0.138;-0.453;-0.077
26748;0.105;-0.053;0.928;-4.977;-44.427;1.405;-0.041;0.210;-0.059
26749;0.118;-0.053;0.870;-4.626;-44.443;1.481;-0.077;0.747;0.013
26750;0.098;-0.040;0.899;-4.885;-43.969;1.115;-0.131;-0.023;-0.041
26751;0.115;-0.046;0.927;-4.580;-43.756;1.450;-0.023;-0.327;-0.041
26752;0.099;-0.051;0.982;-4.641;-43.893;1.328;-0.113;0.603;-0.005
26753;0.104;-0.047;0.978;-4.641;-43.863;1.191;-0.077;0.317;0.066
26754;0.086;-0.058;0.974;-4.534;-43.771;1.618;-0.041;-0.202;-0.023
26755;0.098;-0.065;0.980;-4.580;-44.031;1.237;-0.041;0.138;0.013
26756;0.097;-0.039;0.992;-4.718;-44.061;1.817;-0.184;0.711;-0.005
26808;0.074;-0.030;0.999;-4.519;-43.725;1.237;0.174;-0.220;-0.023
26809;0.104;-0.050;1.018;-4.534;-43.817;1.221;-0.202;0.156;-0.041
26810;0.101;-0.048;0.955;-4.641;-44.351;1.389;-0.077;0.442;-0.041
26811;0.111;-0.061;0.924;-4.473;-43.954;1.359;-0.041;-0.095;0.013
26812;0.087;-0.057;0.994;-4.626;-44.168;1.160;-0.005;0.031;-0.041
26813;0.099;-0.048;0.976;-4.977;-44.260;1.847;0.013;0.371;0.048
26814;0.114;-0.049;0.940;-4.244;-43.969;1.206;0.210;0.084;-0.041
26815;0.111;-0.052;0.903;-4.992;-44.351;0.855;0.245;-0.310;-0.005
26816;0.108;-0.047;0.929;-4.687;-44.092;1.344;-0.095;0.317;-0.059
26817;0.097;-0.039;0.957;-4.656;-43.924;1.710;-0.238;0.460;0.371
26818;0.102;-0.058;0.975;-4.611;-44.168;1.725;-0.274;-0.005;-0.077
26819;0.098;-0.051;0.959;-4.550;-44.015;1.542;0.066;-0.095;-0.077
26820;0.111;-0.054;0.977;-4.366;-43.939;1.679;-0.238;0.460;-0.041
26821;0.100;-0.063;1.003;-4.840;-43.847;1.008;0.138;0.317;0.066
26822;0.096;-0.026;1.015;-4.336;-43.802;1.817;0.138;-0.059;-0.095
26823;0.103;-0.033;0.991;-4.168;-44.015;1.466;0.156;0.156;0.031
26824;0.098;-0.050;0.960;-4.916;-44.198;2.336;-0.327;0.496;-0.041
26825;0.091;-0.060;0.955;-4.702;-43.679;0.763;-0.095;0.048;-0.023
26826;0.107;-0.054;1.014;-4.519;-44.092;1.435;0.138;-0.113;-0.005
26827;0.102;-0.057;1.014;-4.840;-44.076;1.496;-0.363;0.281;0.013
26828;0.103;-0.042;0.953;-4.504;-44.290;1.313;0.031;0.353;-0.023
26829;0.101;-0.052;0.949;-4.412;-44.214;1.450;-0.095;-0.131;-0.041
26830;0.108;-0.060;0.949;-4.672;-44.214;1.588;0.353;0.156;-0.041
26831;0.121;-0.032;0.915;-4.397;-44.107;0.901;-0.256;0.424;-0.005
26832;0.104;-0.041;0.907;-4.931;-43.939;1.420;-0.077;0.192;-0.023
26833;0.115;-0.050;0.921;-4.840;-44.092;1.038;0.156;-0.131;-0.005
26834;0.088;-0.051;0.943;-4.794;-43.908;1.786;-0.471;0.299;0.048
26835;0.088;-0.056;0.953;-4.519;-43.969;1.099;-0.310;0.657;0.031
26836;0.090;-0.052;0.986;-4.412;-44.000;1.099;-0.220;-0.077;-0.023
26837;0.090;-0.058;0.996;-4.244;-44.092;1.267;0.335;0.192;-0.184
26838;0.105;-0.057;1.013;-4.427;-43.985;1.756;-0.238;0.353;-0.095
26839;0.106;-0.047;0.954;-4.656;-44.427;0.702;0.227;0.084;0.031
26840;0.103;-0.061;0.904;-4.702;-43.878;1.649;0.281;-0.166;0.048
26841;0.123;-0.061;0.889;-4.611;-44.290;1.267;0.048;0.263;0.031
26842;0.107;-0.045;0.901;-4.611;-44.489;1.237;-0.381;0.406;0.013
26843;0.123;-0.051;0.941;-4.733;-44.046;1.069;-0.095;-0.059;-0.023
26844;0.095;-0.055;0.905;-4.534;-44.290;2.229;0.210;-0.005;-0.023
26845;0.114;-0.052;0.890;-4.885;-44.351;1.252;-0.220;0.442;-0.041
26846;0.124;-0.042;0.891;-4.504;-43.969;-0.031;0.102;0.210;0.031
26847;0.112;-0.040;0.913;-4.885;-44.122;1.435;0.192;-0.005;-0.023
26848;0.106;-0.044;0.957;-4.672;-43.786;1.847;0.406;0.299;-0.005
26849;0.102;-0.044;0.960;-4.595;-44.000;1.206;-0.560;0.442;-0.059
26850;0.092;-0.064;0.992;-4.931;-43.542;1.740;-0.113;0.066;-0.023
26851;0.092;-0.070;0.974;-4.687;-44.351;1.053;0.299;0.031;0.066
26852;0.100;-0.047;0.993;-4.473;-44.260;1.679;-0.668;0.245;-0.041
26853;0.099;-0.045;0.968;-4.733;-44.550;1.466;0.013;0.263;-0.005
26854;0.085;-0.066;0.918;-4.672;-44.305;1.267;0.031;-0.059;-0.041
26855;0.116;-0.057;0.899;-4.214;-43.908;1.130;0.550;0.138;-0.077
26856;0.115;-0.035;0.900;-4.519;-43.863;1.695;-0.471;0.442;-0.041
26857;0.113;-0.042;0.923;-4.763;-44.015;0.855;0.066;0.013;-0.023
26858;0.101;-0.036;0.938;-4.580;-44.198;1.145;0.514;-0.095;-0.005
26859;0.092;-0.046;0.959;-4.656;-44.061;0.885;-0.471;0.281;-0.023
26860;0.112;-0.036;0.937;-4.550;-43.679;2.443;-0.489;0.281;0.013
26861;0.094;-0.035;0.950;-4.824;-43.878;1.466;-0.220;-0.041;0.013
26862;0.100;-0.043;0.987;-4.794;-44.107;1.176;0.568;0.102;-0.059
26863;0.080;-0.049;0.969;-4.595;-43.985;0.504;-0.614;0.424;0.031
26864;0.092;-0.062;0.964;-4.427;-44.046;2.229;0.281;0.084;-0.023
26865;0.113;-0.052;0.962;-4.473;-44.244;1.374;0.514;-0.041;-0.041
26866;0.104;-0.053;0.947;-4.519;-43.985;1.282;0.102;0.227;-0.041
26867;0.107;-0.047;0.945;-4.565;-44.015;1.099;-0.596;0.245;-0.041
26868;0.101;-0.056;0.976;-4.397;-44.031;1.603;-0.131;0.013;-0.023
26869;0.113;-0.056;0.975;-4.687;-43.893;1.267;0.389;-0.023;-0.041
26870;0.110;-0.053;0.969;-4.641;-43.756;1.145;-0.721;0.245;-0.005
26871;0.101;-0.052;0.951;-4.427;-44.031;0.947;0.102;0.192;-0.005
26872;0.101;-0.030;0.982;-4.855;-43.878;1.634;0.389;-0.023;0.013
26873;0.087;-0.038;0.988;-4.595;-43.985;1.176;0.568;0.371;0.031
26874;0.103;-0.065;1.000;-4.733;-44.183;1.603;-0.847;0.389;-0.023
26875;0.102;-0.050;0.984;-4.504;-44.275;0.489;-0.041;-0.041;-0.113
26876;0.095;-0.050;0.968;-4.473;-43.847;1.359;0.532;0.031;-0.023
26877;0.109;-0.053;0.964;-5.038;-44.061;0.947;-0.847;0.263;0.048
26878;0.094;-0.050;0.946;-4.626;-43.725;1.679;-0.327;0.227;0.048
26879;0.101;-0.059;0.964;-4.489;-43.756;1.282;0.066;0.031;-0.005
26880;0.102;-0.046;0.959;-4.641;-44.351;1.557;0.764;0.120;0.013
26881;0.109;-0.043;0.944;-4.611;-43.908;0.992;-0.793;0.227;-0.041
26882;0.106;-0.037;0.981;-4.397;-43.756;1.725;0.245;-0.023;-0.005
26883;0.101;-0.036;0.989;-4.702;-44.031;1.191;0.711;-0.113;-0.005
26884;0.104;-0.059;0.999;-4.840;-44.137;1.481;-0.256;0.192;0.013
26885;0.107;-0.047;0.946;-4.565;-44.031;0.870;-0.703;0.245;-0.059
26886;0.105;-0.057;0.977;-4.763;-44.076;1.328;-0.327;-0.095;-0.077
26887;0.102;-0.048;0.966;-4.595;-43.969;1.298;0.711;0.120;-0.077
26888;0.097;-0.055;0.959;-4.382;-43.771;1.695;-0.793;0.335;-0.077
26889;0.102;-0.055;0.971;-4.824;-43.924;1.252;0.245;0.102;-0.005
26890;0.094;-0.053;0.957;-4.534;-44.031;0.992;0.639;0.048;-0.023
26891;0.112;-0.051;0.946;-4.321;-43.954;0.901;0.210;0.371;-0.041
26892;0.108;-0.042;0.947;-4.702;-44.504;2.443;-0.900;0.299;-0.077
26893;0.100;-0.049;0.962;-4.885;-44.076;0.809;-0.166;-0.113;0.013
26894;0.106;-0.054;0.943;-4.565;-44.290;1.405;0.639;0.048;0.013
26895;0.109;-0.042;0.925;-4.580;-44.061;1.420;-1.061;0.227;0.013
26896;0.115;-0.040;0.926;-4.656;-44.137;1.527;-0.184;0.174;-0.005
26897;0.103;-0.043;0.945;-4.397;-43.954;1.160;0.603;-0.113;-0.023
26898;0.104;-0.041;0.978;-4.748;-43.954;1.573;0.711;0.299;-0.020.048
26950;0.106;-0.032;0.954;-4.656;-44.198;2.122;0.281;0.192;-0.077
26951;0.109;-0.053;0.906;-4.962;-44.336;0.947;1.266;-0.077;-0.041
26952;0.115;-0.045;0.901;-4.733;-44.000;1.115;-0.202;0.281;-0.005
26953;0.117;-0.035;0.918;-4.427;-44.153;2.244;-1.043;0.281;0.031
26954;0.116;-0.066;0.940;-4.733;-44.076;1.725;0.174;-0.113;-0.005
26955;0.112;-0.054;0.997;-4.748;-43.832;1.176;1.158;0.138;-0.041
26956;0.082;-0.047;1.013;-4.626;-43.679;0.962;-1.419;0.174;-0.059
26957;0.123;-0.034;0.913;-4.580;-43.679;0.885;-0.381;0.335;-0.023
26958;0.094;-0.046;0.936;-4.656;-43.573;1.237;1.105;0.192;-0.041
26959;0.111;-0.052;1.000;-4.611;-44.214;1.160;0.263;0.406;-0.041
26960;0.102;-0.046;0.997;-4.550;-44.153;1.496;-1.384;0.335;-0.023
26961;0.092;-0.047;0.981;-4.351;-44.153;1.053;-0.041;-0.023;0.013
26962;0.113;-0.052;0.949;-4.519;-44.229;1.450;1.301;-0.077;-0.077
26963;0.106;-0.053;0.932;-4.687;-44.198;1.542;-0.936;0.084;-0.023
26964;0.112;-0.056;0.945;-4.611;-44.137;1.145;-0.954;0.371;-0.041
26965;0.106;-0.053;0.914;-4.947;-44.092;1.511;0.979;-0.310;-0.077
26966;0.112;-0.052;0.922;-4.458;-44.000;1.649;0.729;0.299;-0.184
26967;0.127;-0.058;0.917;-5.084;-43.878;0.855;-1.401;0.371;-0.005
26968;0.107;-0.043;0.941;-4.687;-43.969;0.977;0.102;0.532;0.066
26969;0.101;-0.043;1.002;-4.489;-43.557;2.015;1.122;-0.095;-0.041
26970;0.078;-0.045;1.033;-4.763;-43.573;1.389;-0.506;0.138;0.031
26971;0.076;-0.054;1.057;-4.473;-43.969;0.885;-1.222;0.353;-0.023
26972;0.091;-0.062;1.010;-4.748;-44.122;1.649;0.532;-0.202;-0.023
26973;0.098;-0.044;0.981;-4.489;-44.183;1.695;1.051;0.317;0.084
26974;0.104;-0.054;0.993;-4.611;-44.244;1.206;-1.419;0.210;-0.023
26975;0.086;-0.055;0.973;-4.336;-43.649;1.481;-0.220;0.371;-0.059
26976;0.108;-0.055;0.962;-4.977;-44.275;1.084;1.337;-0.184;-0.166
26977;0.117;-0.076;0.921;-4.519;-44.107;1.313;-0.041;0.353;0.013
26978;0.111;-0.053;0.910;-4.840;-44.061;1.649;-1.545;0.514;-0.113
26979;0.114;-0.043;0.975;-4.672;-43.664;1.603;0.192;-0.292;-0.023
26980;0.092;-0.040;1.004;-4.397;-44.092;0.840;1.248;-0.041;0.013
26981;0.104;-0.052;0.999;-4.824;-44.198;1.191;-1.240;0.048;0.013
26982;0.097;-0.046;0.943;-4.321;-44.061;2.061;-0.900;0.460;-0.113
26983;0.107;-0.052;0.967;-4.672;-43.817;1.328;1.140;-0.077;0.013
26984;0.090;-0.052;0.978;-4.595;-44.031;1.038;0.245;0.478;-0.041
26985;0.092;-0.049;0.974;-4.687;-43.756;1.099;-1.509;0.568;0.066
26986;0.101;-0.045;0.964;-4.840;-44.183;1.420;-0.095;0.227;0.048
26987;0.101;-0.072;0.949;-5.160;-44.458;1.496;1.337;-0.220;0.031
26988;0.120;-0.057;0.918;-4.382;-43.756;1.664;-0.721;0.013;-0.077
26989;0.113;-0.045;0.930;-4.565;-44.427;1.802;-1.258;0.514;0.066
26990;0.088;-0.057;0.965;-4.947;-44.122;0.870;1.140;-0.453;-0.113
26991;0.109;-0.054;0.947;-4.489;-44.122;0.748;0.764;0.389;-0.023
26992;0.104;-0.043;0.938;-4.718;-44.183;2.183;-1.455;0.514;0.031
26993;0.102;-0.049;0.920;-4.855;-44.214;1.939;-0.095;0.550;-0.023
26994;0.128;-0.033;0.907;-4.901;-44.519;0.962;1.445;-0.310;-0.041
26995;0.106;-0.044;0.928;-4.580;-43.954;1.084;-0.256;0.120;0.031
26996;0.098;-0.038;0.972;-4.733;-43.740;1.359;-1.527;0.675;0.031
26997;0.099;-0.069;0.962;-4.519;-44.031;1.115;0.675;-0.489;-0.023
26998;0.109;-0.036;0.923;-4.962;-44.321;0.992;1.105;0.013;-0.041
26999;0.099;-0.062;0.937;-4.718;-43.954;0.580;-1.366;0.192;0.031
27000;0.093;-0.036;1.005;-4.427;-43.847;1.924;-0.668;0.782;-0.023
27001;0.097;-0.051;1.025;-4.504;-44.015;1.206;1.337;-0.274;-0.059
27002;0.100;-0.064;0.980;-4.305;-44.107;1.252;0.102;0.335;0.013
27003;0.106;-0.042;0.922;-4.580;-44.198;1.679;-1.616;0.675;-0.148
27004;0.121;-0.038;0.896;-4.321;-44.000;1.069;0.174;-0.131;-0.005
27005;0.111;-0.041;0.930;-4.565;-44.061;0.840;1.319;-0.632;0.066
27006;0.107;-0.059;0.941;-4.855;-44.107;1.298;-0.847;0.048;0.013
27007;0.099;-0.049;0.922;-4.244;-44.183;1.832;-1.222;0.675;-0.005
27008;0.121;-0.040;0.927;-4.901;-43.908;1.435;1.284;-0.417;-0.005
27009;0.113;-0.045;0.945;-4.550;-43.786;0.992;0.353;0.496;-0.005
27010;0.100;-0.046;0.996;-4.611;-44.015;0.977;-1.509;0.764;-0.041
27011;0.102;-0.040;1.035;-4.687;-43.863;2.458;-0.005;0.424;0.066
27012;0.095;-0.057;1.016;-4.718;-43.847;1.237;1.355;-0.560;-0.041
27013;0.103;-0.059;0.987;-4.687;-44.107;1.481;-0.489;0.120;0.013
27014;0.103;-0.051;0.979;-4.656;-44.076;0.901;-1.330;0.693;0.013
27015;0.097;-0.053;0.983;-4.595;-43.756;1.908;1.051;-0.775;-0.023
27016;0.094;-0.062;0.966;-4.366;-44.092;0.916;0.979;0.031;-0.005
27017;0.101;-0.060;0.965;-4.763;-43.969;1.191;-1.437;0.460;-0.023
27018;0.123;-0.044;0.969;-4.427;-43.985;1.191;-0.435;0.872;-0.023
27019;0.116;-0.038;0.926;-4.962;-44.290;1.649;1.498;-0.596;-0.023
27020;0.114;-0.062;0.944;-4.763;-44.321;0.794;-0.077;0.317;-0.005
27021;0.099;-0.039;0.984;-4.702;-44.122;1.939;-1.455;0.747;-0.077
27022;0.113;-0.048;0.894;-4.794;-43.817;1.771;0.532;-0.417;0.066
27023;0.115;-0.040;0.898;-4.687;-43.985;1.603;1.212;-0.399;-0.077
27024;0.110;-0.039;0.963;-4.534;-43.954;0.641;-1.097;0.192;-0.005
27025;0.107;-0.049;0.995;-4.519;-43.664;1.374;-1.008;0.943;0.192
27026;0.088;-0.049;1.000;-4.656;-43.908;1.542;1.140;-0.417;-0.005
27027;0.109;-0.047;1.003;-4.534;-44.244;1.511;0.317;0.514;-0.041
27028;0.109;-0.055;0.951;-4.763;-44.092;1.695;-1.491;0.872;-0.023
27029;0.105;-0.051;0.926;-4.733;-44.137;1.542;0.048;0.102;-0.077
27030;0.117;-0.056;0.980;-4.489;-44.107;1.160;1.284;-0.596;0.174
27031;0.101;-0.034;0.975;-4.580;-43.603;1.527;-0.614;0.013;-0.005
27032;0.096;-0.043;0.988;-4.397;-44.000;1.130;-1.312;0.854;-0.041
27033;0.113;-0.048;0.996;-4.641;-44.092;1.618;1.033;-0.829;0.102
27034;0.098;-0.046;0.972;-4.519;-44.336;1.145;0.693;0.263;-0.023
27035;0.107;-0.060;0.944;-4.580;-44.153;1.496;-1.455;0.908;-0.023
27036;0.098;-0.037;0.974;-4.565;-43.878;0.947;-0.363;0.675;-0.059
27037;0.115;-0.024;0.989;-4.397;-43.969;1.786;1.355;-0.596;-0.023
27038;0.106;-0.031;0.963;-4.748;-43.771;1.618;-0.292;0.210;0.048
